County.Code,County.Name,Test.Id,Test.Name,Grade,Students.Tested,Mean.Scale.Score,Count.Test.Grade,Pct.Test.Grade,Population,per.capita.income,median.household.income,median.family.income,Spend,ADAttend,Spend.Per.ADA
34,Sacramento,21,CST Chemistry,13,8560,343.6,275452,0.031076195,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,22,CST Earth Science,13,11177,333.8,206991,0.053997517,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,20,CST Biology,13,17919,353.9,556893,0.032176738,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,12,CST Integrated Math 2,13,51,346.4,5102,0.00999608,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,24,CST Integrated/Coordinated Science 1,13,658,320.9,46386,0.014185315,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,13,CST Algebra II,13,9784,334.3,286737,0.034121861,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,9,CST Algebra I,13,23733,330.3,711705,0.033346682,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,10,CST Integrated Math 1,13,299,349.7,13486,0.02217114,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,15,CST Summative High School Mathematics,13,5219,358,149987,0.034796349,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,11,CST Geometry,13,15054,320.6,407658,0.036928013,1408480,27180,56553,65720,1772936578,204142,8685
34,Sacramento,28,CST General Mathematics,13,10323,315.2,190615,0.054156284,1408480,27180,56553,65720,1772936578,204142,8685
35,San Benito,7,CST English-Language Arts,2,791,345.3,464896,0.001701456,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,2,791,355.2,464515,0.001702851,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,3,784,382.6,443961,0.001765921,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,3,774,332.7,441572,0.001752829,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,4,769,362.3,428906,0.001792934,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,4,777,379.1,433012,0.001794408,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,5,819,368.1,432775,0.001892438,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,5,806,355.7,429498,0.001876609,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,805,354.5,431142,0.001867134,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,6,771,357.3,434374,0.001774968,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,6,773,347.2,436563,0.001770649,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,8,CST Mathematics,7,681,336.9,393811,0.001729256,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,7,787,361.5,431187,0.001825194,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,7,108,397.5,37803,0.002856916,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,8,394,338.3,276039,0.001427335,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,29,CST History - Social Science Grade 8,8,868,344.4,459125,0.001890553,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,8,815,359.7,435491,0.001871451,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,28,CST General Mathematics,8,413,319.5,145549,0.002837532,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,11,CST Geometry,8,58,369.9,29035,0.001997589,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,808,382.1,436071,0.001852909,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,20,CST Biology,9,175,398.2,228962,0.000764319,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,22,CST Earth Science,9,670,347.1,133961,0.005001456,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,18,CST World History,9,119,323.7,35087,0.00339157,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,11,CST Geometry,9,240,346.2,144063,0.001665938,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,13,CST Algebra II,9,22,376.7,32400,0.000679012,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,28,CST General Mathematics,9,54,275.9,45052,0.001198615,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,9,842,360,463236,0.001817648,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,9,548,298.7,243349,0.00225191,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,10,117,280.2,104567,0.0011189,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,10,828,345.9,455362,0.001818334,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,15,CST Summative High School Mathematics,10,21,326,24757,0.000848245,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,13,CST Algebra II,10,217,334.6,131448,0.001650843,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,11,CST Geometry,10,435,279.9,156167,0.00278548,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,18,CST World History,10,729,359.3,422893,0.00172384,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,22,CST Earth Science,10,118,347.7,30649,0.003850044,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,21,CST Chemistry,10,177,363.8,136209,0.001299474,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,20,CST Biology,10,525,342.3,228138,0.002301239,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,825,357.7,451374,0.001827753,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,23,CST Physics,11,47,377.1,56726,0.000828544,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,20,CST Biology,11,137,376.9,99776,0.001373076,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,21,CST Chemistry,11,511,315.6,133804,0.003819019,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,22,CST Earth Science,11,47,326.8,42331,0.001110297,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,18,CST World History,11,53,298.8,16163,0.003279094,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,11,CST Geometry,11,137,258.1,78308,0.001749502,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,13,CST Algebra II,11,377,285.2,122079,0.003088164,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,15,CST Summative High School Mathematics,11,218,333.3,124304,0.001753765,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,7,CST English-Language Arts,11,831,345.2,440115,0.001888143,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,19,CST U.S. History,11,844,352.5,447386,0.001886514,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,11,47,285.6,49868,0.000942488,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,13,CST Algebra II,13,616,305.8,286737,0.00214831,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,9,CST Algebra I,13,1214,318.1,711705,0.001705763,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,20,CST Biology,13,837,359.6,556893,0.001502982,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,11,CST Geometry,13,870,300.8,407658,0.002134142,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,15,CST Summative High School Mathematics,13,239,332.7,149987,0.001593471,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,28,CST General Mathematics,13,467,314.4,190615,0.002449965,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,22,CST Earth Science,13,835,346.1,206991,0.004033992,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,21,CST Chemistry,13,688,328,275452,0.002497713,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,18,CST World History,13,901,351.4,474255,0.001899822,54873,26300,65570,73150,84552929,10268,8234
35,San Benito,23,CST Physics,13,47,377.1,80833,0.000581446,54873,26300,65570,73150,84552929,10268,8234
36,San Bernardino,7,CST English-Language Arts,2,30508,353.3,464896,0.065623279,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,2,30474,372.2,464515,0.065603909,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,3,29092,387.3,443961,0.065528278,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,3,28938,337.6,441572,0.065534047,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,4,28203,367.3,428906,0.065755667,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,4,28453,385.2,433012,0.065709495,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,5,28321,390.2,432775,0.065440471,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,5,28065,359.7,429498,0.065343727,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,28132,362.7,431142,0.065249964,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,6,28535,359.1,434374,0.065692238,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,6,28719,360.1,436563,0.06578432,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,7,28945,356.9,431187,0.067128647,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,7,1313,417.4,37803,0.034732693,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,8,CST Mathematics,7,27721,355.3,393811,0.070391635,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,29506,378,436071,0.067663293,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,8,22191,337.2,276039,0.080390814,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,8,29416,357.6,435491,0.067546746,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,29,CST History - Social Science Grade 8,8,31482,346.8,459125,0.068569562,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,28,CST General Mathematics,8,7274,314.4,145549,0.049976297,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,11,CST Geometry,8,1014,409.2,29035,0.034923368,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,11,CST Geometry,9,9363,336.8,144063,0.064992399,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,28,CST General Mathematics,9,2316,289.7,45052,0.051407263,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,15,CST Summative High School Mathematics,9,12,417.1,809,0.014833127,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,9,30709,353.1,463236,0.066292343,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,13,CST Algebra II,9,1007,383.5,32400,0.031080247,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,9,18256,304.2,243349,0.075019827,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,23,CST Physics,9,109,370.2,14112,0.007723923,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,22,CST Earth Science,9,14300,329.8,133961,0.106747486,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,24,CST Integrated/Coordinated Science 1,9,1321,308.1,33944,0.03891704,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,10,CST Integrated Math 1,9,81,296.8,980,0.082653061,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,20,CST Biology,9,13870,359.9,228962,0.060577738,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,21,CST Chemistry,9,73,387.8,5365,0.01360671,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,18,CST World History,9,1708,342.6,35087,0.048678998,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,18,CST World History,10,29399,334.9,422893,0.069518767,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,30589,346,451374,0.067768635,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,21,CST Chemistry,10,6870,349.7,136209,0.050437196,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,20,CST Biology,10,17598,333.1,228138,0.077137522,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,12,CST Integrated Math 2,10,68,324.5,1432,0.047486034,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,10,CST Integrated Math 1,10,310,279.9,5965,0.051969824,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,24,CST Integrated/Coordinated Science 1,10,663,316.2,4401,0.15064758,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,22,CST Earth Science,10,2737,322.9,30649,0.089301445,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,23,CST Physics,10,313,340.4,9902,0.031609776,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,25,CST Integrated/Coordinated Science 2,10,23,279.3,1413,0.016277424,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,10,8926,285.3,104567,0.085361539,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,13,CST Algebra II,10,7339,341.9,131448,0.055831964,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,10,30615,339.1,455362,0.067232224,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,15,CST Summative High School Mathematics,10,720,385.4,24757,0.029082684,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,11,CST Geometry,10,10879,293.7,156167,0.069662605,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,11,CST Geometry,11,5736,275.8,78308,0.073249221,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,19,CST U.S. History,11,30154,336.7,447386,0.06740041,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,15,CST Summative High School Mathematics,11,6432,340.7,124304,0.051744111,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,13,CST Algebra II,11,7686,302.1,122079,0.062959231,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,7,CST English-Language Arts,11,29395,335.1,440115,0.066789362,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,11,4052,280.2,49868,0.081254512,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,23,CST Physics,11,2308,359.2,56726,0.04068681,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,22,CST Earth Science,11,3653,330.2,42331,0.086296095,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,24,CST Integrated/Coordinated Science 1,11,379,313.1,7963,0.047595127,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,10,CST Integrated Math 1,11,865,290.4,6318,0.136910415,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,12,CST Integrated Math 2,11,113,329,3364,0.033590963,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,20,CST Biology,11,7351,342.2,99776,0.073675032,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,21,CST Chemistry,11,7126,336.9,133804,0.053257003,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,18,CST World History,11,1211,281,16163,0.07492421,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,23,CST Physics,13,2730,357.5,80833,0.033773335,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,22,CST Earth Science,13,20690,328.9,206991,0.099956037,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,20,CST Biology,13,38819,344.4,556893,0.069706389,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,12,CST Integrated Math 2,13,183,326.4,5102,0.035868287,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,25,CST Integrated/Coordinated Science 2,13,25,275,3742,0.006680919,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,21,CST Chemistry,13,14069,343.4,275452,0.05107605,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,18,CST World History,13,32318,333.6,474255,0.068144774,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,24,CST Integrated/Coordinated Science 1,13,2363,311.1,46386,0.050942095,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,13,CST Algebra II,13,16038,325.4,286737,0.055932789,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,9,CST Algebra I,13,54738,315.5,711705,0.07691108,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,10,CST Integrated Math 1,13,1258,288.1,13486,0.093281922,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,15,CST Summative High School Mathematics,13,7164,345.3,149987,0.04776414,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,11,CST Geometry,13,26992,309.2,407658,0.066212364,2023452,21932,55853,61525,3060943133,365841,8367
36,San Bernardino,28,CST General Mathematics,13,9590,308.4,190615,0.050310836,2023452,21932,55853,61525,3060943133,365841,8367
37,San Diego,7,CST English-Language Arts,2,36864,368.8,464896,0.079295154,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,2,36853,390.7,464515,0.079336512,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,3,35017,409.3,443961,0.078874045,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,3,34799,356.4,441572,0.07880708,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,4,33632,382.6,428906,0.078413452,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,4,33994,400.5,433012,0.078505907,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,5,33906,402.4,432775,0.078345561,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,5,33594,375.9,429498,0.078216895,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",5,33760,377.4,431142,0.078303668,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,6,34231,374,434374,0.078805361,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,6,34399,377.1,436563,0.078795042,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,8,CST Mathematics,7,30602,369.4,393811,0.077707327,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,7,34022,376.3,431187,0.078903121,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,7,3462,441.2,37803,0.091580033,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,8,22516,362.1,276039,0.081568184,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,13,CST Algebra II,8,55,514.6,680,0.080882353,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,8,34445,375.2,435491,0.079094631,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,29,CST History - Social Science Grade 8,8,36286,365.9,459125,0.079032943,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,28,CST General Mathematics,8,10419,325.1,145549,0.07158414,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,11,CST Geometry,8,2734,427.5,29035,0.094162218,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",8,34447,409.9,436071,0.078994017,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,10,CST Integrated Math 1,9,25,268.4,980,0.025510204,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,20,CST Biology,9,16377,377.1,228962,0.071527153,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,22,CST Earth Science,9,6540,335.4,133961,0.048820179,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,21,CST Chemistry,9,350,352.4,5365,0.065237651,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,24,CST Integrated/Coordinated Science 1,9,419,329,33944,0.01234386,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,18,CST World History,9,3913,364.9,35087,0.111522786,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,11,CST Geometry,9,13582,350.5,144063,0.094278198,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,28,CST General Mathematics,9,3245,299.1,45052,0.072027879,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,15,CST Summative High School Mathematics,9,129,438.5,809,0.159456119,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,9,35722,371.6,463236,0.077114041,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,13,CST Algebra II,9,2284,404.3,32400,0.070493827,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,9,16866,324.4,243349,0.069307866,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,23,CST Physics,9,4103,345.7,14112,0.290745465,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,23,CST Physics,10,1534,359,9902,0.154918198,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,10,6656,295,104567,0.063652969,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,13,CST Algebra II,10,12033,345.5,131448,0.091541903,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,10,36597,354.7,455362,0.080369025,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,15,CST Summative High School Mathematics,10,2324,395.2,24757,0.09387244,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,11,CST Geometry,10,13263,303.1,156167,0.084928314,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,18,CST World History,10,33496,353.8,422893,0.079206797,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,32,"CST Science - Grade 5, Grade 8, and Grade 10 Life Science",10,36425,362.4,451374,0.080698046,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,24,CST Integrated/Coordinated Science 1,10,207,313.1,4401,0.047034765,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,21,CST Chemistry,10,10246,356.9,136209,0.075222636,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,22,CST Earth Science,10,2565,338.6,30649,0.083689517,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,20,CST Biology,10,17635,348,228138,0.077299705,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,12,CST Integrated Math 2,10,13,244.6,1432,0.009078212,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,10,CST Integrated Math 1,10,212,302.4,5965,0.035540654,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,10,CST Integrated Math 1,11,853,291.8,6318,0.135011079,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,12,CST Integrated Math 2,11,61,296.8,3364,0.018133175,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,20,CST Biology,11,8035,364.1,99776,0.080530388,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,22,CST Earth Science,11,3718,334,42331,0.087831613,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,21,CST Chemistry,11,10935,330.6,133804,0.081724014,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,24,CST Integrated/Coordinated Science 1,11,384,320.1,7963,0.048223032,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,25,CST Integrated/Coordinated Science 2,11,34,309.5,955,0.035602094,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,18,CST World History,11,1315,296.3,16163,0.081358659,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,11,CST Geometry,11,5970,280.9,78308,0.076237421,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,19,CST U.S. History,11,37019,350,447386,0.082745102,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,15,CST Summative High School Mathematics,11,11662,350.7,124304,0.093818381,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,7,CST English-Language Arts,11,36132,350,440115,0.082096725,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,13,CST Algebra II,11,10475,302.3,122079,0.085805093,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,11,2984,285.6,49868,0.059837972,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,23,CST Physics,11,5416,359.6,56726,0.095476501,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,13,CST Algebra II,13,24847,333.1,286737,0.086654321,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,9,CST Algebra I,13,52484,342.4,711705,0.073744037,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,10,CST Integrated Math 1,13,1096,293.2,13486,0.081269465,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,15,CST Summative High School Mathematics,13,14115,358.8,149987,0.094108156,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,28,CST General Mathematics,13,13664,319,190615,0.07168376,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,11,CST Geometry,13,35549,327.1,407658,0.087202999,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,23,CST Physics,13,11053,354.4,80833,0.136738708,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,18,CST World History,13,38724,353.3,474255,0.081652276,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,25,CST Integrated/Coordinated Science 2,13,39,307.4,3742,0.010422234,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,24,CST Integrated/Coordinated Science 1,13,1010,322.3,46386,0.021773811,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,21,CST Chemistry,13,21531,343.5,275452,0.078166069,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,22,CST Earth Science,13,12823,335.6,206991,0.061949553,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,20,CST Biology,13,42047,362.4,556893,0.075502834,3060849,30955,63857,74633,3852073294,422671,9114
37,San Diego,12,CST Integrated Math 2,13,77,288,5102,0.015092121,3060849,30955,63857,74633,3852073294,422671,9114
38,San Francisco,7,CST English-Language Arts,2,4580,370.1,464896,0.009851666,797983,46777,72947,87329,484096955,49497,9780
38,San Francisco,8,CST Mathematics,2,4581,403.5,464515,0.009861899,797983,46777,72947,87329,484096955,49497,9780
38,San Francisco,8,CST Mathematics,3,4124,406.2,443961,0.009289104,797983,46777,72947,87329,484096955,49497,9780
38,San Francisco,7,CST English-Language Arts,3,4086,352.1,441572,0.009253304,797983,46777,72947,87329,484096955,49497,9780
38,San Francisco,7,CST English-Language Arts,4,3799,380.5,428906,0.008857419,797983,46777,72947,87329,484096955,49497,9780
38,San Francisco,8,CST Mathematics,4,3855,400.4,433012,0.008902756,797983,46777,72947,87329,484096955,49497,9780
